food_id,food_name,category,cuisine,meal_type,serving_size_g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,vegetarian,vegan,gluten_free,diabetic_friendly,high_protein,low_fat,heart_healthy,weight_loss_friendly,main_ingredients,tags
757,Mashkalai Dal (Biuli) - Plain Dal,Lentil/Dal,Bangladeshi,Dinner,150,166.3,8.5,25.5,5.9,5.7,2.9,210.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Mashkalai Dal (Biuli), turmeric, onion, spices","lentil,protein,vegetarian"
758,Mashkalai Dal (Biuli) - Bhuna Dal,Lentil/Dal,Bangladeshi,Lunch,150,113.4,7.1,15.4,3.8,4.8,2.3,348.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Mashkalai Dal (Biuli), turmeric, onion, spices","lentil,protein,vegetarian"
759,Mashkalai Dal (Biuli) - Dal with Vegetables,Lentil/Dal,Bangladeshi,Dinner,150,103.7,7.8,22.8,5.4,4.0,3.5,316.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Mashkalai Dal (Biuli), turmeric, onion, spices","lentil,protein,vegetarian"
760,Mashkalai Dal (Biuli) - Dal Fry,Lentil/Dal,Bangladeshi,Lunch,150,131.5,7.0,18.1,7.8,5.0,3.5,240.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Mashkalai Dal (Biuli), turmeric, onion, spices","lentil,protein,vegetarian"
761,Mashkalai Dal (Biuli) - Dal Makhani Style,Lentil/Dal,Bangladeshi,Lunch,150,152.5,10.9,20.8,6.0,3.7,1.2,292.1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Mashkalai Dal (Biuli), turmeric, onion, spices","lentil,protein,vegetarian"
762,Arhar/Toor Dal - Plain Dal,Lentil/Dal,Bangladeshi,Lunch,150,179.9,6.1,22.5,6.8,3.6,2.8,337.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Arhar/Toor Dal, turmeric, onion, spices","lentil,protein,vegetarian"
763,Arhar/Toor Dal - Bhuna Dal,Lentil/Dal,Bangladeshi,Dinner,150,113.8,6.4,24.1,6.6,3.8,3.9,248.6,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Arhar/Toor Dal, turmeric, onion, spices","lentil,protein,vegetarian"
764,Arhar/Toor Dal - Dal with Vegetables,Lentil/Dal,Bangladeshi,Lunch,150,129.6,6.2,21.8,5.2,5.8,4.0,326.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Arhar/Toor Dal, turmeric, onion, spices","lentil,protein,vegetarian"
765,Arhar/Toor Dal - Dal Fry,Lentil/Dal,Bangladeshi,Lunch,150,119.0,6.2,22.1,4.3,2.2,1.2,338.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Arhar/Toor Dal, turmeric, onion, spices","lentil,protein,vegetarian"
766,Arhar/Toor Dal - Dal Makhani Style,Lentil/Dal,Bangladeshi,Dinner,150,108.3,7.3,17.6,7.4,3.6,1.1,152.1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Arhar/Toor Dal, turmeric, onion, spices","lentil,protein,vegetarian"
767,Plain Steamed Rice,Rice Dish,Bangladeshi,Dinner,200,360.5,7.8,55.1,13.8,0.4,1.5,366.2,Yes,No,Yes,No,No,No,Yes,No,"Rice, spices, oil","rice,carbs,staple"
768,Chicken Biryani (2),Rice Dish,Bangladeshi,Dinner,200,394.0,13.3,39.4,3.7,1.1,0.6,372.7,No,No,Yes,No,Yes,Yes,Yes,No,"Rice, spices, oil","rice,carbs,staple"
769,Beef Biryani (2),Rice Dish,Bangladeshi,Dinner,200,278.6,12.6,41.9,15.6,2.4,1.8,367.1,No,No,Yes,No,Yes,No,No,No,"Rice, spices, oil","rice,carbs,staple"
770,Mutton Biryani (2),Rice Dish,Bangladeshi,Dinner,200,175.1,11.7,63.9,14.2,1.9,2.1,615.3,No,No,Yes,No,No,No,No,No,"Rice, spices, oil","rice,carbs,staple"
771,Vegetable Biryani,Rice Dish,Bangladeshi,Lunch,200,228.5,10.4,61.3,10.6,0.4,0.4,601.5,Yes,No,Yes,No,No,No,No,No,"Rice, spices, oil","rice,carbs,staple"
772,Chicken Pulao (2),Rice Dish,Bangladeshi,Lunch,200,291.2,8.0,26.9,3.4,0.1,0.3,362.5,No,No,Yes,Yes,No,Yes,Yes,No,"Rice, spices, oil","rice,carbs,staple"
773,Vegetable Pulao,Rice Dish,Bangladeshi,Lunch,200,275.5,15.2,57.5,8.4,1.8,2.3,158.1,Yes,No,Yes,No,Yes,No,Yes,No,"Rice, spices, oil","rice,carbs,staple"
774,Basmati Pulao,Rice Dish,Bangladeshi,Dinner,200,198.5,6.1,40.7,3.5,2.6,0.9,443.6,Yes,No,Yes,No,No,Yes,No,Yes,"Rice, spices, oil","rice,carbs,staple"
775,Bhuna Khichuri,Rice Dish,Bangladeshi,Dinner,200,354.5,10.6,57.3,8.1,2.8,2.4,255.5,Yes,No,Yes,No,No,No,Yes,No,"Rice, spices, oil","rice,carbs,staple"
776,Plain Khichuri,Rice Dish,Bangladeshi,Lunch,200,351.7,13.3,59.9,3.9,1.6,0.0,208.3,Yes,No,Yes,No,Yes,Yes,Yes,No,"Rice, spices, oil","rice,carbs,staple"
777,Moog Dal Khichuri,Rice Dish,Bangladeshi,Lunch,200,327.1,10.8,41.2,13.8,2.2,2.2,301.4,Yes,No,Yes,No,No,No,Yes,No,"Rice, spices, oil","rice,carbs,staple"
778,Vegetable Khichuri,Rice Dish,Bangladeshi,Dinner,200,336.5,19.4,52.0,16.5,0.3,0.4,245.4,Yes,No,Yes,No,Yes,No,No,No,"Rice, spices, oil","rice,carbs,staple"
779,Tehari,Rice Dish,Bangladeshi,Lunch,200,337.9,6.2,26.1,10.7,0.4,0.7,571.0,Yes,No,Yes,Yes,No,No,No,No,"Rice, spices, oil","rice,carbs,staple"
780,Morog Polao (Chicken Pulao),Rice Dish,Bangladeshi,Lunch,200,173.2,16.1,30.9,9.6,0.3,2.7,519.4,No,No,Yes,No,Yes,No,No,Yes,"Rice, spices, oil","rice,carbs,staple"
781,Kacchi Biryani,Rice Dish,Bangladeshi,Dinner,200,410.2,11.0,59.4,12.5,0.6,1.7,566.9,Yes,No,Yes,No,No,No,No,No,"Rice, spices, oil","rice,carbs,staple"
782,Egg Fried Rice,Rice Dish,Bangladeshi,Lunch,200,240.1,4.7,58.9,9.8,1.2,1.5,439.3,No,No,Yes,No,No,No,No,Yes,"Rice, spices, oil","rice,carbs,staple"
783,Chicken Fried Rice,Rice Dish,Bangladeshi,Dinner,200,160.0,9.8,45.5,15.0,2.8,2.7,583.8,No,No,Yes,No,No,No,No,No,"Rice, spices, oil","rice,carbs,staple"
784,Vegetable Fried Rice,Rice Dish,Bangladeshi,Lunch,200,342.9,12.0,41.9,7.7,0.2,2.7,358.6,Yes,No,Yes,No,Yes,Yes,Yes,No,"Rice, spices, oil","rice,carbs,staple"
785,Shrimp Fried Rice,Rice Dish,Bangladeshi,Dinner,200,181.6,13.6,50.8,10.1,1.3,0.5,513.1,No,No,Yes,No,Yes,No,No,No,"Rice, spices, oil","rice,carbs,staple"
786,Jeera Rice,Rice Dish,Bangladeshi,Dinner,200,242.8,6.9,33.8,18.4,1.0,1.8,571.2,Yes,No,Yes,No,No,No,No,No,"Rice, spices, oil","rice,carbs,staple"
787,Plain Roti,Bread,Bangladeshi/South Asian,Breakfast,100,303.1,10.3,51.6,11.0,2.3,2.8,345.8,Yes,No,No,No,No,No,Yes,No,"Flour, oil, ghee","bread,carbs,breakfast"
788,Vegetable Paratha,Bread,Bangladeshi/South Asian,Breakfast,80,375.1,9.8,54.4,15.2,1.8,2.2,350.1,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
789,Egg Paratha,Bread,Bangladeshi/South Asian,Breakfast,60,238.1,5.9,46.3,18.3,3.8,1.5,220.4,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
790,Plain Paratha,Bread,Bangladeshi/South Asian,Breakfast,100,210.4,5.1,55.3,10.4,1.5,2.5,418.3,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
791,Naan,Bread,Bangladeshi/South Asian,Breakfast,60,377.5,7.0,37.6,8.1,2.7,1.5,448.1,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
792,Butter Naan,Bread,Bangladeshi/South Asian,Breakfast,80,369.3,9.6,47.8,20.1,3.6,2.6,331.3,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
793,Garlic Naan,Bread,Bangladeshi/South Asian,Breakfast,60,355.4,10.6,45.1,12.2,3.5,0.3,181.8,Yes,No,No,No,No,No,Yes,No,"Flour, oil, ghee","bread,carbs,breakfast"
794,Luchi,Bread,Bangladeshi/South Asian,Breakfast,100,334.1,10.2,37.3,14.1,2.5,0.5,185.4,Yes,No,No,No,No,No,Yes,No,"Flour, oil, ghee","bread,carbs,breakfast"
795,Chapati,Bread,Bangladeshi/South Asian,Breakfast,60,400.4,5.9,41.7,11.9,2.5,2.2,179.8,Yes,No,No,No,No,No,Yes,No,"Flour, oil, ghee","bread,carbs,breakfast"
796,Bakarkhani,Bread,Bangladeshi/South Asian,Breakfast,100,280.0,9.9,37.8,7.6,3.9,2.3,152.0,Yes,No,No,No,No,Yes,Yes,No,"Flour, oil, ghee","bread,carbs,breakfast"
797,Tandoori Roti,Bread,Bangladeshi/South Asian,Breakfast,80,275.1,8.0,37.0,10.7,3.3,1.1,349.5,Yes,No,No,No,No,No,Yes,No,"Flour, oil, ghee","bread,carbs,breakfast"
798,Kulcha,Bread,Bangladeshi/South Asian,Breakfast,60,365.7,8.2,53.1,6.5,2.3,2.8,419.4,Yes,No,No,No,No,Yes,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
799,Paratha with Aloo,Bread,Bangladeshi/South Asian,Breakfast,100,374.8,7.2,35.7,6.6,1.0,2.4,433.1,Yes,No,No,No,No,Yes,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
800,Ruti (Atta),Bread,Bangladeshi/South Asian,Breakfast,60,274.4,7.4,52.8,11.8,2.2,0.1,426.8,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
801,Cheese Naan,Bread,Bangladeshi/South Asian,Breakfast,60,398.6,5.3,49.5,16.8,3.0,1.6,238.7,Yes,No,No,No,No,No,No,No,"Flour, oil, ghee","bread,carbs,breakfast"
802,Singara (Vegetable),Snack,Bangladeshi/Street Food,Snack,100,415.7,9.3,41.2,23.0,1.9,3.4,480.8,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
803,Samosa (Beef),Snack,Bangladeshi/Street Food,Snack,120,333.1,4.3,27.1,21.1,3.7,5.4,397.3,No,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
804,Samosa (Chicken),Snack,Bangladeshi/Street Food,Snack,100,359.2,11.0,38.4,15.1,1.6,3.1,164.8,No,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
805,Piyaju,Snack,Bangladeshi/Street Food,Snack,100,267.0,9.5,41.4,18.0,2.6,2.5,354.7,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
806,Beguni,Snack,Bangladeshi/Street Food,Snack,100,306.4,9.8,19.8,5.7,3.4,5.1,246.5,Yes,No,No,Yes,No,Yes,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
807,Alu Chop,Snack,Bangladeshi/Street Food,Snack,100,368.0,11.9,18.3,6.5,2.1,5.4,291.8,Yes,No,No,Yes,No,Yes,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
808,Fuchka,Snack,Bangladeshi/Street Food,Snack,80,377.0,11.5,28.5,19.3,1.0,3.4,244.4,Yes,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
809,Chotpoti,Snack,Bangladeshi/Street Food,Snack,120,446.7,8.1,41.8,20.7,2.6,5.2,290.1,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
810,Jhalmuri,Snack,Bangladeshi/Street Food,Snack,100,350.1,10.3,32.2,8.5,2.1,6.2,192.1,Yes,No,No,No,No,No,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
811,Muri Makha,Snack,Bangladeshi/Street Food,Snack,120,324.7,10.4,25.8,7.4,3.1,6.8,182.8,Yes,No,No,Yes,No,Yes,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
812,Chanachur,Snack,Bangladeshi/Street Food,Snack,80,277.5,4.2,21.4,7.0,3.0,3.8,373.6,Yes,No,No,Yes,No,Yes,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
813,Nimki,Snack,Bangladeshi/Street Food,Snack,100,411.6,8.3,34.1,29.9,3.1,7.6,442.7,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
814,Papor Bhaja,Snack,Bangladeshi/Street Food,Snack,100,397.1,4.3,18.8,22.8,1.4,5.9,495.3,Yes,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
815,Dal Puri,Snack,Bangladeshi/Street Food,Snack,80,358.3,7.1,16.0,8.9,2.7,7.5,197.5,Yes,No,No,Yes,No,No,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
816,Vegetable Roll,Snack,Bangladeshi/Street Food,Snack,100,183.1,6.3,23.7,18.1,1.4,3.1,299.8,Yes,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
817,Chicken Roll,Snack,Bangladeshi/Street Food,Snack,100,295.8,10.1,19.3,19.7,1.1,7.3,505.6,No,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
818,Egg Roll,Snack,Bangladeshi/Street Food,Snack,80,204.9,9.7,15.1,18.7,1.2,1.3,342.5,No,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
819,Vegetable Pakora,Snack,Bangladeshi/Street Food,Snack,100,319.7,11.1,38.4,16.9,3.2,5.2,454.8,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
820,Onion Pakora,Snack,Bangladeshi/Street Food,Snack,120,340.9,9.9,35.0,8.7,3.2,1.6,399.9,Yes,No,No,No,No,No,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
821,Chicken Pakora,Snack,Bangladeshi/Street Food,Snack,120,272.9,5.1,26.9,18.5,3.9,7.2,444.4,No,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
822,Fish Fry Snack,Snack,Bangladeshi/Street Food,Snack,120,176.6,4.5,15.7,20.8,3.3,3.2,408.1,No,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
823,Aloo Tikki,Snack,Bangladeshi/Street Food,Snack,120,317.8,4.7,33.6,19.4,1.2,5.0,225.8,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
824,Chicken Chop,Snack,Bangladeshi/Street Food,Snack,100,300.8,3.2,34.7,18.3,3.9,2.9,232.3,No,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
825,Vegetable Chop,Snack,Bangladeshi/Street Food,Snack,120,401.7,8.2,17.5,18.3,2.0,5.1,346.6,Yes,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
826,Mughlai Paratha,Snack,Bangladeshi/Street Food,Snack,80,252.0,4.6,15.7,18.2,2.1,1.6,541.9,Yes,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
827,Chicken Mughlai Paratha,Snack,Bangladeshi/Street Food,Snack,120,200.4,4.3,22.7,7.2,1.9,3.9,217.7,No,No,No,Yes,No,Yes,Yes,Yes,"Flour, potato, spices, oil","snack,fried,street-food"
828,Bhel Puri,Snack,Bangladeshi/Street Food,Snack,120,438.3,4.6,36.4,12.5,1.3,2.0,507.2,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
829,Dahi Bhalla,Snack,Bangladeshi/Street Food,Snack,100,262.7,10.4,18.6,10.1,3.3,5.1,347.2,Yes,No,No,Yes,No,No,Yes,No,"Flour, potato, spices, oil","snack,fried,street-food"
830,Papri Chaat,Snack,Bangladeshi/Street Food,Snack,120,265.5,4.0,16.8,16.6,2.2,4.4,313.0,Yes,No,No,Yes,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
831,Samosa Chaat,Snack,Bangladeshi/Street Food,Snack,80,424.1,3.2,31.6,19.7,1.3,6.3,410.6,Yes,No,No,No,No,No,No,No,"Flour, potato, spices, oil","snack,fried,street-food"
832,Roshogolla (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,276.2,4.8,38.4,15.1,0.4,53.9,93.5,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
833,Roshogolla (Special),Sweet/Dessert,Bangladeshi,Dessert,50,395.5,5.8,52.0,20.3,0.9,20.0,109.0,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
834,Sandesh (Regular),Sweet/Dessert,Bangladeshi,Dessert,100,272.3,8.8,35.0,20.7,1.0,40.9,172.7,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
835,Sandesh (Special),Sweet/Dessert,Bangladeshi,Dessert,80,449.8,7.9,43.5,19.0,0.6,25.6,120.8,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
836,Chomchom (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,275.2,4.8,39.9,5.7,1.1,29.8,103.4,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
837,Chomchom (Special),Sweet/Dessert,Bangladeshi,Dessert,100,326.2,7.6,70.4,21.0,1.3,54.3,150.3,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
838,Kalojam (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,261.5,8.9,48.7,11.7,1.2,20.6,147.6,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
839,Kalojam (Special),Sweet/Dessert,Bangladeshi,Dessert,100,430.6,6.3,35.2,3.2,0.3,39.5,148.4,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
840,Rasmalai (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,390.6,5.8,66.5,15.3,0.2,21.1,171.5,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
841,Rasmalai (Special),Sweet/Dessert,Bangladeshi,Dessert,100,311.3,2.9,73.9,10.2,1.2,33.5,172.7,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
842,Mishti Doi (Regular),Sweet/Dessert,Bangladeshi,Dessert,100,445.9,2.9,49.8,6.7,0.0,46.0,158.9,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
843,Mishti Doi (Special),Sweet/Dessert,Bangladeshi,Dessert,100,430.3,4.5,38.6,14.7,0.6,45.1,69.8,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
844,Payesh (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,441.8,2.3,54.7,16.4,1.2,20.2,197.3,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
845,Payesh (Special),Sweet/Dessert,Bangladeshi,Dessert,100,299.0,8.1,57.8,12.4,1.1,43.1,126.2,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
846,Kheer (Regular),Sweet/Dessert,Bangladeshi,Dessert,100,350.7,3.2,58.5,17.2,0.3,52.7,175.4,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
847,Kheer (Special),Sweet/Dessert,Bangladeshi,Dessert,100,382.2,3.9,68.9,3.4,1.9,43.7,134.5,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
848,Jilapi (Regular),Sweet/Dessert,Bangladeshi,Dessert,100,340.0,5.2,72.5,15.2,1.9,21.8,189.6,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
849,Jilapi (Special),Sweet/Dessert,Bangladeshi,Dessert,80,411.1,4.8,39.9,12.8,1.0,38.1,37.4,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
850,Chanar Payesh (Regular),Sweet/Dessert,Bangladeshi,Dessert,100,256.1,3.9,51.8,11.5,0.0,26.8,43.9,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
851,Chanar Payesh (Special),Sweet/Dessert,Bangladeshi,Dessert,100,401.9,8.9,44.0,16.1,1.9,52.1,63.5,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
852,Amriti (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,277.7,6.4,38.9,12.1,1.6,40.7,136.5,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
853,Amriti (Special),Sweet/Dessert,Bangladeshi,Dessert,80,410.1,3.7,53.9,21.2,1.7,48.8,118.3,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
854,Pantua (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,435.9,7.4,59.8,17.5,1.3,40.3,44.5,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
855,Pantua (Special),Sweet/Dessert,Bangladeshi,Dessert,50,429.2,4.6,70.6,16.2,1.6,22.2,166.4,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
856,Ledikeni (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,275.4,6.4,37.6,15.9,1.1,30.3,94.8,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
857,Ledikeni (Special),Sweet/Dessert,Bangladeshi,Dessert,50,354.3,4.9,69.6,18.0,1.2,35.9,108.9,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
858,Malpua (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,420.0,6.3,48.6,20.8,1.6,35.9,85.8,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
859,Malpua (Special),Sweet/Dessert,Bangladeshi,Dessert,50,227.0,2.1,63.5,14.3,1.7,51.7,51.4,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
860,Rasabali (Regular),Sweet/Dessert,Bangladeshi,Dessert,100,264.1,4.9,64.0,11.4,0.5,47.9,40.3,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
861,Rasabali (Special),Sweet/Dessert,Bangladeshi,Dessert,80,346.1,5.6,61.1,9.8,1.2,38.9,54.8,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
862,Doi Bhat Sweet (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,277.2,4.4,49.8,3.2,1.2,43.7,39.7,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
863,Doi Bhat Sweet (Special),Sweet/Dessert,Bangladeshi,Dessert,100,404.8,5.9,37.2,9.5,2.0,42.4,64.2,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
864,Nokshi Pitha (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,285.4,6.7,62.8,21.7,1.2,31.6,128.3,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
865,Nokshi Pitha (Special),Sweet/Dessert,Bangladeshi,Dessert,80,354.0,4.9,41.5,11.6,1.6,21.5,67.3,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
866,Bhapa Pitha (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,359.7,6.9,53.7,7.0,1.0,46.9,168.5,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
867,Bhapa Pitha (Special),Sweet/Dessert,Bangladeshi,Dessert,100,294.0,4.8,68.0,3.1,0.0,32.5,124.3,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
868,Chitoi Pitha (Regular),Sweet/Dessert,Bangladeshi,Dessert,50,272.6,3.4,58.4,17.5,0.1,21.0,63.6,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
869,Chitoi Pitha (Special),Sweet/Dessert,Bangladeshi,Dessert,50,254.7,3.8,42.0,19.1,0.5,26.9,59.9,Yes,No,Yes,No,No,No,No,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
870,Patishapta (Regular),Sweet/Dessert,Bangladeshi,Dessert,80,427.7,2.1,62.1,10.2,1.6,23.9,189.1,Yes,No,Yes,No,No,No,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
871,Patishapta (Special),Sweet/Dessert,Bangladeshi,Dessert,80,314.1,4.6,49.9,6.3,1.1,48.0,135.9,Yes,No,Yes,No,No,Yes,Yes,No,"Milk, sugar, ghee","sweet,dessert,high-sugar"
872,Mango (Langra),Fruit,Bangladeshi,Snack,100,86.4,1.9,11.2,0.9,1.0,9.4,5.3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Langra),"fruit,vitamins,natural-sugar"
873,Mango (Langra) Juice,Fruit,Bangladeshi,Snack,100,143.3,1.0,19.6,0.7,0.9,22.6,5.9,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Langra),"fruit,vitamins,natural-sugar"
874,Mango (Fazli),Fruit,Bangladeshi,Snack,100,141.1,0.9,12.0,0.3,2.7,11.4,1.3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Fazli),"fruit,vitamins,natural-sugar"
875,Mango (Fazli) Juice,Fruit,Bangladeshi,Snack,100,121.0,1.6,21.2,0.8,0.8,23.2,6.1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Fazli),"fruit,vitamins,natural-sugar"
876,Mango (Himsagar),Fruit,Bangladeshi,Snack,100,51.8,1.2,31.8,0.8,1.8,16.9,1.8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Himsagar),"fruit,vitamins,natural-sugar"
877,Mango (Himsagar) Juice,Fruit,Bangladeshi,Snack,100,145.5,1.5,21.0,1.0,0.5,18.4,6.4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Himsagar),"fruit,vitamins,natural-sugar"
878,Mango (Amrapali),Fruit,Bangladeshi,Snack,100,132.8,1.7,13.6,0.9,2.1,10.4,2.2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mango (Amrapali),"fruit,vitamins,natural-sugar"
